original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Variance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_gldm_SmallDependenceEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_LongRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_LargeAreaEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,Mol Subtype
0.9252033568082312,1.1455017419479157,1.8288819048114084,0.9091878037258544,1.3834681243014446,1.11514918534858,1.3609113628288019,1.2546381054372853,-1.2015481555233765,1.1477543319312125,-0.3070390465189127,1.2571248498471237,0.6326686150823745,-0.6962501982404503,0.9737242188165245,-0.7320136063813923,0.2934509724799071,-0.14223278354889668,-0.8537516741343529,-0.3280475302407495,-0.09248363499566754,1.8242306514867261,-0.2519588140945664,-0.8008781567687088,-0.49493046276498687,0.15537976184747396,0.8413791668097709,-0.8007024410847499,0.09459727196343212,1.2798918736235012,-0.05377819182658087,-0.28783846001518976,1.4695265707555003,0.4946233453583044,-0.20284394982183307,1.260001521769959,0.39620225483602817,0.7118862634907033,0.9466126425015853,-0.266513246463181,-0.4949193912889216,1.0369223890151762,0.40354497155124475,0.6371255744884221,-0.12726918958342212,0.7084165079106586,-0.6688103956923172,0.7821505581128702,0.7587962534519459,-0.16568846629160494,0.14942251490255665,0
1.0415752990151088,1.2802610423273517,-1.1411111091822528,-1.3417091351597519,-1.2767419837148974,-1.3556326753341092,-1.352010372589563,-0.6340184552337998,1.8756648714444748,-0.58645327100683,0.3773331247330896,-0.6355777195115372,0.32458298523010176,0.2746109708770335,-0.630850760562813,0.3712357866929377,-0.9008948048428665,-0.4540557665750989,0.2105577624582446,0.8704680684517279,1.3690049517269498,-1.6528366486179968,-0.3568512752753297,0.3631176609594225,0.6812402516657201,-1.7217694023571575,-0.6278946110530519,-0.07210765183986131,-0.5682718936543154,-0.6027861812473917,0.012565941265960369,0.01623350034933165,-0.644607880570403,-0.9158879340078405,-0.4759834278765945,-0.6077278552276616,-0.9737108774071205,-1.735730961987166,-0.52013807342281,1.4789251973996413,0.8041931109194762,-1.145159274490313,-1.094369085436738,-0.4108549895241024,-0.2861498862001297,-0.4017783543862879,1.6127687344703956,-1.4184596619816658,-1.4599662075312543,-0.0030474247332579053,-0.3251075351586421,1
-0.373824617998795,-1.190211260918119,-0.3873130382206136,0.17000859660531123,-0.07786860543013094,0.0886497796765514,-0.06565394203143453,-0.25104757045701703,0.5884724574275484,-0.3609003462165793,-1.1275033777614978,-0.2565931598413527,-0.901710712927551,0.6477962615831077,-0.36833580105694635,0.5471837599848621,-0.2330100399789147,0.3966701446056075,0.8153443474748405,-0.0399912149254798,-0.4451773534209044,-1.8511807193804404,0.5089748697922885,0.7112770032337924,0.2331240772373905,0.289156434960844,-0.17374658244311728,0.7219466242051743,-0.34163310014035037,-0.4073545648705448,-0.10322109798130595,-1.1185930186232071,-0.4186453988774078,0.48606743685641746,-0.8748835884315257,-0.4217470093241822,0.3105664667596274,0.20174437260725495,-0.3967797791765156,-0.6134854195418903,-0.5711283781486243,-0.11463590382703587,-1.3589625025890817,-0.4108549895241024,-0.08227992966918789,-0.4017783543862879,1.6127687344703956,-1.4184636680889213,-1.4599662075312543,-0.7429961002503613,-0.3251075351586421,1
0.17924028172266226,0.8091267206871527,-0.8163016332423756,-1.0245308298867628,-0.9409037869129568,-1.040554731214778,-1.0267283130393106,-0.5959234668442449,0.7789271863768652,-0.5455820994305189,0.19872623767978864,-0.5972504405247128,-1.1576903809311694,-0.9566823426037661,-0.6299835421708412,-0.2608372015643788,-0.9180006574677732,-1.4781346212293156,-0.6719728257553295,-0.9666165761760357,-0.7318677914125389,-0.8383559343498543,-1.433566087393973,-0.4094082367949541,-0.9868927986197155,-0.7412351285862149,-0.6268522274538276,-0.7911565234316872,0.33063557610702404,-0.5814979995360339,-0.3838617167299348,0.8334368699183587,-0.6119149895625403,-0.346321796438446,-0.1775326932608201,-0.5714614254290749,-0.7971655320201885,-0.5547654959515919,-0.4965367493906054,-0.073440056053176,0.3658155562772944,-0.8222799838577397,0.2834502546347204,-0.4108549895241024,-0.2785306055444793,-0.4017783543862879,1.6127687344703956,-1.4184632059712188,-1.4599662075312543,-0.5239099927116422,-0.3251075351586421,2
-2.707540952535865,-1.6105669432220142,0.0780134494036032,1.2537358351503418,0.8801860344785578,0.8705256525616871,0.6532163269653226,0.02450612756141827,-1.0448860966367326,0.16963426941308865,0.31063603797780653,3.0630550923049215e-05,-1.0792779862465474,-1.4085942288576954,-0.38180455754523374,-1.1486672018714466,0.815677993686071,-0.9556719016038981,-1.247518467911685,-1.465367939776445,-1.3069629148292323,-0.6940183671184367,-0.91775959009629,-1.1834180663967224,-1.4832834862105984,0.8974000719047324,-0.42947989443959905,-1.0262067758097624,0.8810766712298997,-0.2853787225846598,-1.1287692032261873,-0.8963476188520337,0.1437318317198359,-0.3495235612414566,-0.6402275853629148,0.27732963689561907,-0.4613165629595639,0.2362506296144361,0.1159334207831298,-0.47253527243125903,0.18517947955399158,-0.2477733500901055,-0.108217164804118,-0.40005106618376707,0.836427735711118,-0.4017783543862879,-0.03625940867249226,0.5507341467857814,-0.45152129053749174,-0.765446643818791,1.3591394549009703,0
-0.22293626108801975,-0.26425223824320726,0.9359834060144774,1.0268070466338102,0.40709233941578926,0.7407250319572747,0.8765412881960344,0.8800431698741054,0.10407574605719896,0.11506609591136338,-1.5214952463680078,0.8590724983238706,0.3462333733607442,0.36827617913407296,0.18796845538880916,0.367221632328379,-0.20347463858959666,1.0830510379098057,0.3296439013926812,0.3436847112317199,0.1708463605628951,0.13259002686547508,1.0792254970095658,0.288613670337974,0.3437560029989764,0.04394557954254035,1.2934364026394118,0.16618005392075735,-0.5122777096357687,0.08745825233241335,0.30716150281229654,-1.5663232268847973,0.010037509231044154,1.0881876781452704,-0.9764756689017512,-0.1837320790301399,0.9820920123252734,1.4881060859497117,-0.3389801961432023,-1.2972912072591278,-1.121976444462522,0.9347797214824798,-0.8398985480180933,-0.4108549895241024,1.2761567366252267,-0.4017783543862879,1.6127687344703956,-1.4184636858012065,-1.4599662075312543,-0.7791565947244338,-0.3251075351586421,0
0.48559466577484695,-0.628306549744641,-0.6947583641847173,-0.5154856491948903,-0.6687846925775626,-0.39734767682830374,-0.5168041910887121,-0.5036964746997045,-0.7875129855694877,-0.3702527969180265,1.517026212902274,-0.5039628864804542,-1.0534309560555501,0.822876025752581,-0.4436310658428481,0.09368996459344832,-0.009417372543785283,0.09835023448601815,0.8634963138480743,-0.25632751140862015,-0.9021523825036311,-1.0270129700286659,0.16019361132477997,0.5585876374625296,0.1343806065626534,0.738045399706801,-0.4840186166151914,0.8803069014469621,1.2301049084268152,-0.5418059401553079,-1.1476189168260245,1.1630390526343357,-0.472200134682579,-1.0892728156072975,0.3067963973358301,-0.3560553171662878,-0.8811041293809453,-0.9125314704254901,-0.222322410175661,1.002210812529751,1.0963060390104518,-0.6615652490381959,1.4844172982226314,-0.3892471428434318,-0.24569331804530942,-0.4017783543862879,-0.5859354563867882,-0.05315317881996149,0.13838116994671856,-0.5816328447619674,-0.24221992962065125,3
1.1687798031758205,0.14958823752777287,-0.2625507586215551,-0.37127904860523,-0.3715127491447537,-0.16662669446748057,-0.2440258707454796,-0.37392426728858763,0.15165611469210366,-0.3809774535042212,-0.5872624182612113,-0.37304881258754574,0.784008002541581,1.2516619704502845,-0.024833601208194025,1.2479212409727085,-0.9113953068373297,0.2896198746667961,1.0223780785694683,1.7809825676395683,2.173671454078693,1.014996827985842,0.22996813299456595,1.1224328785246236,1.6146184760818156,-1.3959439652691719,-0.011038279208248007,0.8395794030830945,-0.7095197482627879,-0.24242248196695831,0.9375272423913504,0.07262807381175677,-0.3791269042865331,0.6453431978295109,-0.242318887920452,-0.389436917321805,0.18900048730098618,0.46418643492472506,-0.3784806205539466,-0.5702518684788213,-0.5880129502048864,0.24339379359521846,0.11842566840178219,-0.32442360280141996,-0.2565740058136947,-0.27506149379334505,-0.09733452508519208,1.2198471304893566,-0.0011329822231325225,-0.36083564310688315,-0.24357632061535606,0
1.5166268814912074,0.6104040237794313,0.7809950300208564,0.3516102818588574,0.33199547142096597,0.25746767460728814,0.5131458690757327,0.3591961671916068,-0.9234520499273374,0.32437055877551557,-0.30373889085635575,0.333804692806852,-1.656394668762241,-0.5306323044817552,-0.14498499865214884,-0.7862752366653571,1.0959641806527547,-0.1317495128336243,-0.30567203708678065,-1.226117498192959,-1.476469843068872,-2.1211459324486994,-0.005291943836217946,-0.6308572293620041,-0.923979725833763,1.4708874195537682,-0.09044224186022265,-0.24182577326136065,0.6762997944499644,-0.19951408865540893,-1.0268215181035563,-1.2802950129849169,0.2514013528549382,0.08031451394655525,-0.7990554661375094,0.26274064127209673,-0.25270006953678703,0.6826289340310293,0.030462431359214143,-0.7217347538020943,-0.23624719892403626,-0.032038651883731804,-0.22120081504361588,-0.4108549895241024,2.6009591160836814,-0.4017783543862879,1.6127687344703956,-1.4184636870267382,-1.4599662075312543,-0.784579593644954,-0.3251075351586421,1
-0.796437482017867,-0.25122620525425426,0.270534064418059,0.3355084416817717,0.19799716763305006,0.2056643327760814,0.14250813939605528,-0.011047523664442479,1.185369717053125,-0.32661076570104,-1.6079742814941187,-0.014320787837582097,-1.2938512128913637,-0.05267410261873112,-0.33071675509491183,-0.2288160780877931,-0.24477310364637797,-0.42976352201732376,0.09003306929783324,-0.7835557688224318,-1.1476285746298547,-2.150394288195091,-0.30268636916339264,0.04347749141878777,-0.5531627183584007,0.43958034730673345,-0.1752483665531459,-0.07026025102372929,-1.6070511169361554,0.1084312391980703,1.635695725249844,-1.7504744552092129,-0.2186552138951558,1.4715048385470133,-1.0662421000114086,-0.3878791093145476,1.9383071140379535,1.2624836333817866,-0.42922041384190934,-1.005169029764626,-1.4534727212987264,0.769794641321756,-1.7068601578720153,-0.4108549895241024,0.39310470687363114,-0.4017783543862879,1.6127687344703956,-1.4184636823331707,-1.4599662075312543,-0.7685693832484194,-0.3251075351586421,0
1.3003235865637988,0.8849802341197287,-0.49325784475872697,-0.7823766026023619,-0.5130432871166903,-0.7440976094470867,-0.5978731241031993,-0.5235556386989371,0.002501305613832448,-0.4637906911527659,0.23270581014210226,-0.5233909153357917,-0.26059889031157396,-0.7953713074699014,-0.5603933896691243,-0.38277637274182286,-0.8852730124215978,-1.1031061748224813,-0.7407384297222331,-0.486755215700536,-0.15860833927420465,0.15948297560754768,-1.1168382808578017,-0.511941000685034,-0.6280870832493278,-1.064839426409994,-0.564073628305196,-0.8204341641922737,0.3181682350419343,-0.5038450892676379,-0.18366630262992487,1.0030609115995683,-0.5240397188181728,-0.010731227407533529,0.5513381391171213,-0.48065523063565924,-0.570939733684057,-0.08827062431602181,-0.4146770578810693,0.0009237813600238554,0.08087397609249702,-0.47993791368066113,0.7359414954175333,-0.30281575612074935,-0.2812248081370549,-0.25662995043437153,-0.24068438509516435,1.0877881064630395,-0.12662116719083225,0.30041612611544566,-0.30886282511610774,0
0.7975247285089894,0.5335531761766942,0.4731724166977787,0.12704185842803992,0.3754902930345297,0.25926212511147334,0.3465813590170433,-0.06038153523359931,-0.7480064296219022,-0.025519887484453708,-0.1348462939799866,-0.051133292518142706,-0.2905730889733687,2.762902801556349,0.7749804172560677,2.870279672201038,-0.6232985764265262,2.142390583720371,2.8944961503746245,2.255446910043046,1.8318531888371943,-0.08390165350956492,2.155543204335398,2.784291797727174,2.5655548016119076,-0.37787262914436975,1.292923246366129,3.787934662354002,0.32365483686020524,-0.23684478423086003,-0.16888579157946637,0.8229424109979923,-0.20713919554227914,-0.03880401333778471,0.26468822628181726,-0.13403058546525864,-0.34223600397867876,0.025508896833199884,-0.07006481846736791,0.24120598807566332,0.08710759130895772,-0.04110486083930408,0.8704733537948405,-0.05432551929303737,-0.2664064967135139,-0.1714518254261741,-1.000569983728368,0.3385461249093065,1.345983064933536,0.23120494598571062,-0.2646632976422028,0
1.2166742902548664,1.8742457454391053,-0.22268375768476104,-0.7922850523197154,-0.6722620595715747,-0.7151946455131497,-0.6650500104547696,-0.48550752597757046,0.7949203328017238,-0.47970292097389466,-0.7079478034930305,-0.48813668381116193,-0.15830412418224912,-1.1858666113324114,-0.5611380749197002,-1.1884613108593698,-0.2786050739481942,-1.453068833755696,-1.322448067203857,-1.0051757506744987,-0.7106388057951426,-0.29321891609921324,-1.4410334200907753,-1.2185161259349435,-1.1541980130501057,-0.1969395877577956,-0.5791717262586796,-1.0828496751827792,-0.763559310944155,-0.3700455301036188,0.6588117847872419,-1.0233975132623405,-0.4558886922739452,0.7901277112493376,-0.8914976107752619,-0.47190183326154583,0.23743172500594548,0.6845154995555068,-0.45832820818571973,-0.9316258161034345,-0.8199953053840277,-0.10035849484457039,-1.079746362028206,-0.4108549895241024,-0.14021734902513486,-0.4017783543862879,1.6127687344703956,-1.4184636600532796,-1.4599662075312543,-0.7327499816683855,-0.3251075351586421,1
-1.692609202358487,-1.5182926608465126,-0.7055742320392225,-0.05031711736903015,-0.3838499958308859,-0.0877397056866815,-0.2517878097590149,-0.5120108635340664,-0.7370366966524714,-0.38620812151803224,1.4655314109374442,-0.5119674052244347,-0.49210995329576096,-1.3045241941623826,-0.5913084613220906,-1.184724122437199,1.6197616086766171,-0.6598827090804463,-1.2107291405474547,-1.188341626318118,-1.0074695531142541,0.326047368404247,-0.6819021162165387,-1.2376596822968768,-1.2383134780530636,1.4039360833884003,-0.5953730596416577,-0.96329526227043,1.4503944480436302,-0.5713262067603315,-1.3574739558774673,0.9675673157656978,-0.510160991532715,-1.5597510852959027,1.0270695355055695,-0.3876895347951459,-1.0015487707637303,-1.0322094691202892,-0.2712877911772761,0.7776404851032758,1.5324817278311451,-0.8487267641456214,1.0667024766987734,-0.24879613941907283,-0.28224487618060967,-0.27347753303593325,-0.7834752860341133,0.43086871975794655,0.6124249379827758,0.6541192849182078,-0.3112240075970137,0
1.0705671942426522,1.3332002559021054,0.16346648886284695,-0.3990155828933041,-0.2973407268834318,-0.3084356275537661,-0.24737489846929447,-0.39377623006718665,-1.1375742649400966,-0.16801399042405743,1.7980601386980375,-0.39292078662616636,-1.0315821699286194,-0.907292312571968,-0.5226752336267447,-0.8347163832253499,3.306040564204187,0.5405099435391467,-0.5749567472906438,-1.1385848217468986,-1.2813434147025982,-0.4391092902077526,0.5688434348112427,-0.7965032765279323,-0.9503563364760328,2.279011125149361,-0.5109617763332612,-0.43401464071625284,1.7037614555527647,-0.5626077362429113,-1.5432991449222666,0.6128105326569396,-0.4177703214949704,-1.935305085757018,0.6068277401074778,-0.21065166078518172,-1.0904482078593412,-1.1291583912523662,-0.04717783572097512,0.9905608742564619,1.867409940812488,-0.9372423747899489,1.2539168802484266,-0.33522752614175527,-0.2614298782678924,-0.33525200257499294,-0.5515807034046447,0.8515838175238725,0.3048123972078304,-0.34785390343284117,-0.25755396028731,0
